Sx00,Sx01,Sx02,Sx03,Sx04,Sx05,Sx06,r,theta,z
35.26,54.26,49.23,53.16,14.15,53.02,47.53,1.6,0.13,80
35.26,50.94,50.26,52.21,8.21,51.62,46.47,1.6,0.13,80
36.95,53.15,50.26,55.07,28.03,51.62,43.29,1.6,0.13,80
37.8,49.83,47.15,53.16,15.14,50.22,46.47,1.6,0.13,80
34.41,52.04,51.3,53.16,24.06,50.22,47.53,1.6,0.13,80
36.95,53.15,50.26,53.16,19.11,53.02,47.53,1.6,0.13,80
36.95,49.83,52.33,54.11,15.14,51.62,44.35,1.6,0.13,80
36.11,50.94,48.19,53.16,14.15,55.83,47.53,1.6,0.13,80
36.11,49.83,53.37,52.21,18.12,53.02,44.35,1.6,0.13,80
36.95,52.04,50.26,51.25,27.03,54.43,46.47,1.6,0.13,80
35.26,53.15,51.3,54.11,17.12,54.43,46.47,1.6,0.13,80
36.95,52.04,49.23,52.21,8.21,54.43,43.29,1.6,0.13,80
35.26,52.04,54.41,54.11,9.2,50.22,43.29,1.6,0.13,80
36.95,53.15,50.26,55.07,14.15,53.02,45.41,1.6,0.13,80
35.26,52.04,50.26,52.21,19.11,50.22,44.35,1.6,0.13,80
36.95,50.94,50.26,55.07,14.15,54.43,42.23,1.6,0.13,80
35.26,52.04,52.33,54.11,8.21,54.43,43.29,1.6,0.13,80
36.95,55.37,53.37,55.07,18.12,53.02,44.35,1.6,0.13,80
36.11,53.15,53.37,49.34,28.03,54.43,44.35,1.6,0.13,80
37.8,50.94,50.26,53.16,7.21,53.02,45.41,1.6,0.13,80
36.11,49.83,53.37,53.16,21.09,57.24,42.23,1.6,0.13,80
36.11,53.15,52.33,53.16,14.15,50.22,45.41,1.6,0.18,80
35.26,52.04,52.33,55.07,13.16,54.43,45.41,1.6,0.13,80
36.11,54.26,51.3,54.11,18.12,48.81,45.41,1.6,0.13,80
36.11,53.15,49.23,51.25,10.19,54.43,45.41,1.6,0.13,80
36.11,53.15,51.3,54.11,23.07,53.02,45.41,1.6,0.13,80
37.8,54.26,49.23,55.07,3.25,51.62,44.35,1.6,0.13,80
34.41,54.26,50.26,52.21,10.19,53.02,45.41,1.6,0.13,80
35.26,52.04,53.37,50.3,23.07,51.62,41.17,1.6,0.13,80
36.11,52.04,54.41,55.07,7.21,51.62,41.17,1.6,0.13,80
36.95,49.83,53.37,53.16,11.18,54.43,45.41,1.6,0.13,80
38.65,53.15,49.23,54.11,5.23,53.02,44.35,1.6,0.13,80
36.11,53.15,50.26,51.25,17.12,51.62,47.53,1.6,0.13,80
37.8,54.26,49.23,56.98,15.14,48.81,44.35,1.6,0.13,80
36.95,52.04,52.33,53.16,8.21,54.43,45.41,1.6,0.13,80
36.11,49.83,52.33,56.02,17.12,48.81,44.35,1.6,0.13,80
36.95,52.04,46.12,52.21,11.18,53.02,43.29,1.6,0.18,80
35.26,50.94,50.26,53.16,10.19,53.02,45.41,1.6,0.13,80
37.8,49.83,52.33,51.25,18.12,58.64,47.53,1.6,0.13,80
37.8,55.37,47.15,51.25,16.13,53.02,45.41,1.6,0.13,80
35.26,49.83,49.23,51.25,19.11,51.62,46.47,1.6,0.13,80
36.11,52.04,51.3,52.21,22.08,53.02,48.59,1.6,0.13,80
36.11,53.15,51.3,56.02,17.12,53.02,45.41,1.6,0.13,80
36.11,50.94,47.15,54.11,17.12,54.43,44.35,1.6,0.13,80
37.8,52.04,50.26,56.02,18.12,53.02,44.35,1.6,0.13,80
35.26,54.26,50.26,55.07,15.14,53.02,46.47,1.6,0.18,80
36.95,52.04,56.48,53.16,16.13,51.62,44.35,1.6,0.18,80
36.11,52.04,49.23,53.16,16.13,54.43,45.41,1.6,0.18,80
36.11,54.26,49.23,53.16,19.11,54.43,45.41,1.6,0.18,80
36.95,53.15,50.26,53.16,21.09,51.62,46.47,1.6,0.18,80
36.11,52.04,52.33,54.11,17.12,54.43,47.53,1.6,0.18,80
39.5,50.94,52.33,57.93,13.16,54.43,46.47,1.6,0.18,80
36.11,50.94,53.37,53.16,21.09,53.02,47.53,1.6,0.18,80
34.41,50.94,51.3,56.98,17.12,51.62,47.53,1.6,0.18,80
36.11,50.94,55.44,56.02,23.07,51.62,47.53,1.6,0.18,80
36.11,50.94,51.3,53.16,18.12,55.83,44.35,1.6,0.18,80
36.95,53.15,51.3,55.07,13.16,53.02,45.41,1.6,0.18,80
35.26,48.72,48.19,54.11,19.11,50.22,45.41,1.8,0.13,80
36.11,50.94,52.33,55.07,19.11,48.81,44.35,1.8,0.13,80
37.8,53.15,50.26,52.21,23.07,48.81,46.47,1.8,0.13,80
37.8,49.83,50.26,53.16,17.12,53.02,43.29,1.8,0.13,80
35.26,49.83,48.19,54.11,22.08,51.62,46.47,1.8,0.13,80
34.41,48.72,52.33,53.16,25.05,48.81,44.35,1.8,0.13,80
36.11,50.94,52.33,54.11,16.13,47.41,44.35,1.8,0.13,80
35.26,49.83,53.37,54.11,22.08,53.02,43.29,1.8,0.13,80
33.56,49.83,52.33,51.25,23.07,50.22,45.41,1.8,0.13,80
36.11,46.51,50.26,55.07,20.1,50.22,44.35,1.8,0.13,80
35.26,49.83,52.33,54.11,19.11,50.22,46.47,1.8,0.18,80
33.56,49.83,54.41,51.25,22.08,50.22,44.35,1.8,0.13,80
34.41,54.26,54.41,51.25,24.06,54.43,47.53,1.8,0.13,80
36.11,47.62,50.26,55.07,19.11,51.62,46.47,1.8,0.13,80
36.11,47.62,50.26,52.21,33.97,51.62,47.53,1.8,0.13,80
36.95,48.72,48.19,52.21,25.05,53.02,44.35,1.8,0.18,80
36.95,49.83,49.23,50.3,31,46,44.35,1.8,0.13,80
36.95,49.83,52.33,55.07,21.09,50.22,43.29,1.8,0.13,80
34.41,47.62,50.26,55.07,23.07,48.81,45.41,1.8,0.13,80
35.26,49.83,48.19,53.16,19.11,53.02,44.35,1.8,0.18,80
36.11,48.72,47.15,51.25,31,53.02,43.29,1.8,0.18,80
34.41,50.94,53.37,52.21,22.08,51.62,42.23,1.8,0.18,80
38.65,50.94,48.19,52.21,26.04,48.81,43.29,1.8,0.18,80
36.11,49.83,51.3,52.21,19.11,50.22,43.29,1.8,0.18,80
37.8,47.62,50.26,53.16,23.07,48.81,45.41,1.8,0.13,80
35.26,49.83,51.3,53.16,14.15,53.02,45.41,1.8,0.13,80
36.11,50.94,50.26,53.16,24.06,51.62,44.35,1.8,0.13,80
36.95,44.3,48.19,50.3,25.05,50.22,43.29,1.8,0.13,80
37.8,46.51,49.23,51.25,25.05,47.41,44.35,1.8,0.13,80
35.26,48.72,49.23,52.21,27.03,54.43,45.41,1.8,0.13,80
33.56,44.3,50.26,52.21,28.03,54.43,45.41,1.8,0.13,80
36.95,48.72,50.26,52.21,27.03,50.22,44.35,1.8,0.13,80
36.95,50.94,51.3,53.16,32.98,48.81,44.35,1.8,0.13,80
37.8,48.72,51.3,54.11,26.04,50.22,45.41,1.8,0.13,80
36.95,52.04,48.19,51.25,27.03,46,45.41,1.8,0.13,80
36.95,53.15,49.23,52.21,29.02,48.81,43.29,1.8,0.13,80
36.95,45.4,49.23,52.21,34.96,47.41,44.35,1.8,0.13,80
36.11,52.04,48.19,52.21,28.03,48.81,45.41,1.8,0.13,80
37.8,49.83,51.3,52.21,30.01,47.41,45.41,1.8,0.13,80
36.11,47.62,50.26,51.25,28.03,51.62,42.23,1.8,0.13,80
33.56,47.62,48.19,56.02,35.95,53.02,44.35,1.8,0.13,80
35.26,48.72,48.19,54.11,27.03,48.81,46.47,1.8,0.18,80
35.26,50.94,51.3,51.25,29.02,50.22,46.47,1.8,0.18,80
36.95,50.94,51.3,54.11,29.02,48.81,44.35,1.8,0.18,80
36.11,47.62,51.3,51.25,29.02,50.22,45.41,1.8,0.18,80
36.95,47.62,51.3,52.21,29.02,50.22,43.29,1.8,0.13,80
38.65,49.83,53.37,56.98,20.1,48.81,45.41,1.8,0.13,80
35.26,48.72,50.26,53.16,22.08,51.62,44.35,1.8,0.13,80
36.11,49.83,51.3,54.11,26.04,51.62,45.41,1.8,0.13,80
33.56,48.72,50.26,56.02,31,50.22,45.41,1.8,0.13,80
36.11,53.15,52.33,54.11,29.02,50.22,43.29,1.8,0.13,80
36.95,54.26,53.37,50.3,34.96,51.62,42.23,1.8,0.13,80
35.26,50.94,52.33,52.21,25.05,53.02,44.35,1.8,0.13,80
36.95,50.94,51.3,55.07,24.06,48.81,46.47,1.8,0.13,80
35.26,50.94,50.26,54.11,31,51.62,42.23,1.8,0.13,80
37.8,48.72,51.3,54.11,38.93,57.24,42.23,1.8,0.13,80
37.8,45.4,51.3,54.11,30.01,48.81,44.35,1.8,0.13,80
37.8,49.83,45.08,54.11,38.93,50.22,41.17,1.8,0.13,80
35.26,46.51,48.19,51.25,31.99,46,45.41,1.8,0.13,80
36.11,53.15,48.19,54.11,26.04,51.62,44.35,1.8,0.13,80
35.26,50.94,48.19,53.16,29.02,50.22,43.29,1.8,0.13,80
36.95,49.83,51.3,56.02,30.01,51.62,43.29,1.8,0.13,80
37.8,45.4,49.23,57.93,29.02,50.22,44.35,1.8,0.13,80
40.35,49.83,48.19,52.21,29.02,54.43,44.35,1.8,0.13,80
38.65,45.4,52.33,58.88,30.01,50.22,44.35,1.8,0.13,80
37.8,49.83,48.19,54.11,23.07,50.22,43.29,1.8,0.13,80
35.26,48.72,54.41,52.21,36.94,51.62,45.41,1.8,0.13,80
36.95,50.94,50.26,56.02,24.06,53.02,43.29,1.8,0.18,80
36.11,47.62,48.19,54.11,33.97,50.22,43.29,1.8,0.18,80
36.95,48.72,49.23,56.02,25.05,48.81,45.41,1.8,0.18,80
36.95,52.04,47.15,54.11,32.98,50.22,44.35,1.8,0.13,80
38.65,53.15,51.3,53.16,30.01,53.02,46.47,1.8,0.13,80
37.8,53.15,50.26,54.11,34.96,48.81,45.41,1.8,0.13,80
37.8,47.62,47.15,55.07,29.02,47.41,47.53,1.8,0.13,80
36.95,48.72,52.33,56.98,29.02,51.62,46.47,1.8,0.13,80
36.11,48.72,51.3,56.98,28.03,53.02,44.35,1.8,0.13,80
35.26,44.3,51.3,56.98,39.92,55.83,45.41,1.8,0.13,80
39.5,49.83,50.26,54.11,28.03,51.62,44.35,1.8,0.13,80
36.95,48.72,51.3,52.21,27.03,48.81,47.53,1.8,0.13,80
37.8,45.4,51.3,53.16,32.98,54.43,43.29,1.8,0.13,80
36.95,49.83,50.26,54.11,34.96,65.66,52.83,0.6,0.09,82
37.8,50.94,53.37,56.98,34.96,65.66,53.89,0.6,0.09,82
36.11,50.94,53.37,55.07,36.94,65.66,52.83,0.6,0.09,82
38.65,48.72,54.41,59.84,33.97,61.45,51.77,0.6,0.09,82
37.8,44.3,52.33,55.07,39.92,64.26,56.01,0.6,0.09,82
38.65,48.72,52.33,56.02,32.98,57.24,51.77,0.6,0.09,82
37.8,46.51,55.44,57.93,35.95,60.04,52.83,0.6,0.09,82
37.8,48.72,57.51,56.02,34.96,64.26,51.77,0.6,0.09,82
38.65,45.4,52.33,56.02,36.94,65.66,49.65,0.6,0.09,82
37.8,46.51,50.26,54.11,38.93,62.85,54.95,0.6,0.09,82
40.35,48.72,54.41,55.07,32.98,64.26,51.77,0.6,0.09,82
35.26,46.51,51.3,57.93,31.99,65.66,53.89,0.6,0.09,82
35.26,50.94,52.33,55.07,42.89,61.45,52.83,0.6,0.09,82
36.95,47.62,50.26,56.02,39.92,65.66,52.83,0.6,0.09,82
37.8,49.83,57.51,53.16,43.88,62.85,50.71,0.6,0.09,82
36.95,53.15,52.33,56.98,43.88,64.26,57.07,0.6,0.09,82
35.26,52.04,54.41,56.02,36.94,61.45,53.89,0.6,0.09,82
38.65,50.94,54.41,57.93,38.93,67.06,52.83,0.6,0.09,82
37.8,53.15,53.37,57.93,37.94,62.85,50.71,0.6,0.09,82
38.65,53.15,51.3,56.02,34.96,62.85,52.83,0.6,0.09,82
38.65,53.15,53.37,56.98,34.96,64.26,51.77,0.6,0.09,82
36.11,48.72,52.33,59.84,39.92,62.85,54.95,0.6,0.09,82
37.8,53.15,50.26,54.11,35.95,62.85,53.89,0.6,0.09,82
36.11,47.62,54.41,55.07,42.89,62.85,52.83,0.6,0.09,82
37.8,46.51,52.33,56.98,39.92,65.66,54.95,0.6,0.09,82
38.65,50.94,53.37,56.02,34.96,61.45,50.71,0.6,0.09,82
37.8,47.62,54.41,56.98,40.91,61.45,54.95,0.6,0.09,82
36.11,52.04,55.44,57.93,47.84,67.06,53.89,0.6,0.09,82
36.11,46.51,51.3,53.16,42.89,62.85,52.83,0.6,0.09,82
36.95,48.72,51.3,56.02,41.9,60.04,53.89,0.6,0.09,82
38.65,49.83,53.37,56.02,44.87,62.85,53.89,0.6,0.09,82
38.65,48.72,53.37,55.07,47.84,64.26,52.83,0.6,0.09,82
38.65,52.04,53.37,55.07,35.95,64.26,53.89,0.6,0.09,82
37.8,50.94,51.3,57.93,36.94,62.85,53.89,0.6,0.09,82
37.8,49.83,50.26,55.07,41.9,64.26,53.89,0.6,0.09,82
38.65,49.83,51.3,56.98,39.92,62.85,57.07,0.6,0.09,82
35.26,42.08,54.41,55.07,43.88,65.66,53.89,0.6,0.09,82
34.41,49.83,53.37,56.98,41.9,62.85,52.83,0.6,0.09,82
33.56,47.62,53.37,56.02,46.85,60.04,54.95,0.6,0.09,82
37.8,44.3,49.23,56.02,39.92,60.04,51.77,0.6,0.09,82
37.8,53.15,53.37,53.16,47.84,62.85,52.83,0.6,0.09,82
37.8,46.51,54.41,54.11,42.89,62.85,52.83,0.6,0.09,82
36.11,49.83,50.26,58.88,44.87,64.26,51.77,0.6,0.09,82
36.11,48.72,53.37,56.02,43.88,62.85,53.89,0.6,0.09,82
36.95,50.94,50.26,53.16,43.88,65.66,53.89,0.6,0.09,82
37.8,50.94,54.41,58.88,37.94,64.26,53.89,0.6,0.09,82
36.11,54.26,53.37,56.98,43.88,62.85,53.89,0.6,0.09,82
35.26,46.51,49.23,56.02,38.93,62.85,51.77,0.6,0.13,82
36.11,50.94,53.37,53.16,38.93,61.45,54.95,0.6,0.13,82
36.95,53.15,56.48,56.98,39.92,60.04,50.71,0.6,0.13,82
37.8,50.94,49.23,56.02,35.95,64.26,56.01,0.6,0.13,82
36.11,49.83,54.41,54.11,45.86,61.45,51.77,0.6,0.13,82
35.26,50.94,54.41,56.02,45.86,64.26,51.77,0.6,0.13,82
37.8,50.94,56.48,54.11,45.86,64.26,53.89,0.6,0.13,82
36.95,52.04,55.44,58.88,39.92,64.26,51.77,0.6,0.13,82
37.8,54.26,52.33,57.93,41.9,58.64,52.83,0.6,0.13,82
36.95,55.37,51.3,54.11,39.92,62.85,51.77,0.6,0.13,82
36.11,52.04,54.41,55.07,46.85,62.85,53.89,0.6,0.13,82
37.8,52.04,53.37,58.88,51.81,65.66,51.77,0.6,0.13,82
34.41,52.04,52.33,56.02,42.89,64.26,49.65,0.6,0.13,82
36.11,54.26,54.41,57.93,42.89,67.06,56.01,0.6,0.13,82
36.11,50.94,53.37,56.02,43.88,62.85,52.83,0.6,0.13,82
37.8,54.26,52.33,56.02,42.89,65.66,52.83,0.6,0.13,82
35.26,53.15,53.37,55.07,43.88,62.85,53.89,0.6,0.13,82
37.8,49.83,52.33,55.07,43.88,61.45,50.71,0.6,0.13,82
38.65,49.83,52.33,54.11,41.9,62.85,52.83,0.6,0.13,82
36.11,47.62,52.33,56.02,43.88,62.85,53.89,0.6,0.13,82
36.11,50.94,53.37,57.93,43.88,60.04,52.83,0.6,0.13,82
36.95,53.15,50.26,56.98,41.9,64.26,54.95,0.6,0.13,82
36.95,60.9,51.3,55.07,41.9,64.26,51.77,0.6,0.13,82
36.95,54.26,52.33,56.02,50.82,67.06,50.71,0.6,0.13,82
37.8,53.15,54.41,56.02,43.88,67.06,53.89,0.6,0.13,82
36.11,55.37,54.41,57.93,44.87,62.85,53.89,0.6,0.13,82
36.11,58.69,54.41,55.07,47.84,64.26,50.71,0.6,0.13,82
37.8,49.83,53.37,57.93,43.88,64.26,51.77,0.6,0.13,82
36.95,50.94,50.26,56.98,47.84,61.45,53.89,0.6,0.13,82
37.8,53.15,51.3,55.07,41.9,67.06,53.89,0.6,0.13,82
36.95,54.26,52.33,55.07,39.92,58.64,51.77,0.6,0.13,82
36.95,52.04,56.48,54.11,41.9,64.26,53.89,0.6,0.13,82
36.95,56.47,54.41,56.98,41.9,65.66,51.77,0.6,0.13,82
36.11,55.37,52.33,56.98,47.84,55.83,50.71,0.8,0.09,82
35.26,52.04,52.33,57.93,47.84,55.83,50.71,0.8,0.09,82
37.8,50.94,51.3,56.02,45.86,61.45,50.71,0.8,0.09,82
36.11,53.15,54.41,55.07,47.84,60.04,51.77,0.8,0.09,82
38.65,52.04,52.33,54.11,44.87,65.66,50.71,0.8,0.09,82
34.41,50.94,52.33,55.07,45.86,61.45,52.83,0.8,0.09,82
37.8,59.79,51.3,54.11,42.89,61.45,52.83,0.8,0.09,82
39.5,49.83,53.37,56.98,45.86,61.45,50.71,0.8,0.09,82
36.11,57.58,52.33,56.02,48.84,60.04,52.83,0.8,0.09,82
35.26,49.83,53.37,54.11,50.82,62.85,48.59,0.8,0.09,82
36.95,52.04,52.33,57.93,46.85,62.85,54.95,0.8,0.09,82
37.8,62.01,54.41,55.07,42.89,64.26,51.77,0.8,0.09,82
36.11,53.15,49.23,55.07,51.81,61.45,50.71,0.8,0.09,82
38.65,58.69,51.3,55.07,47.84,60.04,53.89,0.8,0.09,82
36.95,54.26,49.23,54.11,50.82,58.64,52.83,0.8,0.09,82
36.11,52.04,51.3,55.07,45.86,60.04,52.83,0.8,0.09,82
37.8,55.37,51.3,56.98,47.84,62.85,50.71,0.8,0.09,82
38.65,50.94,51.3,56.02,45.86,60.04,53.89,0.8,0.09,82
34.41,54.26,51.3,53.16,44.87,65.66,48.59,0.8,0.09,82
36.11,56.47,51.3,55.07,45.86,61.45,51.77,0.8,0.09,82
37.8,56.47,52.33,52.21,43.88,62.85,51.77,0.8,0.09,82
36.11,56.47,50.26,54.11,48.84,57.24,52.83,0.8,0.09,82
36.11,55.37,55.44,55.07,48.84,62.85,52.83,0.8,0.09,82
35.26,55.37,48.19,56.02,46.85,58.64,51.77,0.8,0.09,82
37.8,55.37,51.3,56.98,44.87,61.45,52.83,0.8,0.09,82
35.26,56.47,52.33,57.93,48.84,64.26,51.77,0.8,0.09,82
37.8,52.04,50.26,55.07,51.81,65.66,47.53,0.8,0.09,82
36.95,50.94,50.26,53.16,49.83,62.85,51.77,0.8,0.09,82
36.11,50.94,53.37,56.98,42.89,60.04,48.59,0.8,0.13,82
35.26,54.26,52.33,58.88,44.87,61.45,51.77,0.8,0.09,82
36.95,52.04,48.19,56.02,47.84,61.45,49.65,0.8,0.09,82
36.11,52.04,51.3,56.02,51.81,61.45,51.77,0.8,0.09,82
36.11,52.04,49.23,56.02,49.83,57.24,51.77,0.8,0.09,82
36.11,55.37,53.37,54.11,43.88,58.64,50.71,0.8,0.09,82
40.35,54.26,49.23,56.02,40.91,61.45,53.89,0.8,0.09,82
37.8,52.04,48.19,56.98,48.84,61.45,53.89,0.8,0.09,82
35.26,57.58,51.3,57.93,46.85,58.64,53.89,0.8,0.09,82
36.95,55.37,50.26,53.16,46.85,60.04,51.77,0.8,0.09,82
36.11,56.47,53.37,56.98,49.83,61.45,52.83,0.8,0.09,82
36.11,55.37,51.3,55.07,48.84,62.85,52.83,0.8,0.09,82
36.11,55.37,51.3,56.98,46.85,60.04,50.71,0.8,0.09,82
36.11,57.58,52.33,56.02,46.85,60.04,51.77,0.8,0.09,82
36.11,56.47,50.26,52.21,47.84,64.26,52.83,0.8,0.09,82
36.11,54.26,51.3,55.07,43.88,61.45,50.71,0.8,0.09,82
36.11,54.26,52.33,55.07,49.83,61.45,52.83,0.8,0.09,82
36.95,55.37,51.3,52.21,48.84,61.45,53.89,0.8,0.09,82
36.95,54.26,51.3,54.11,47.84,60.04,52.83,0.8,0.09,82
36.11,58.69,49.23,58.88,51.81,60.04,50.71,0.8,0.09,82
36.95,57.58,50.26,56.98,49.83,62.85,50.71,0.8,0.09,82
36.11,57.58,50.26,57.93,47.84,62.85,50.71,0.8,0.09,82
37.8,54.26,51.3,52.21,47.84,64.26,51.77,0.8,0.09,82
36.95,56.47,50.26,55.07,47.84,62.85,50.71,0.8,0.09,82
37.8,54.26,53.37,54.11,50.82,60.04,51.77,0.8,0.09,82
37.8,54.26,53.37,56.98,45.86,60.04,50.71,0.8,0.09,82
33.56,55.37,50.26,53.16,46.85,58.64,51.77,0.8,0.09,82
37.8,56.47,55.44,54.11,50.82,62.85,51.77,0.8,0.09,82
36.95,52.04,54.41,58.88,51.81,60.04,49.65,0.8,0.09,82
35.26,56.47,50.26,55.07,53.79,61.45,50.71,0.8,0.09,82
36.95,57.58,50.26,56.02,49.83,64.26,49.65,0.8,0.09,82
38.65,55.37,51.3,55.07,51.81,60.04,50.71,0.8,0.09,82
37.8,54.26,51.3,56.98,52.8,62.85,51.77,0.8,0.09,82
35.26,56.47,50.26,54.11,48.84,61.45,52.83,0.8,0.09,82
35.26,56.47,49.23,56.02,50.82,64.26,51.77,0.8,0.09,82
33.56,57.58,52.33,57.93,51.81,62.85,50.71,0.8,0.09,82
38.65,58.69,52.33,57.93,50.82,61.45,50.71,0.8,0.09,82
37.8,55.37,50.26,56.98,50.82,64.26,48.59,0.8,0.09,82
35.26,58.69,53.37,56.98,48.84,65.66,49.65,0.8,0.09,82
36.95,58.69,52.33,55.07,52.8,62.85,50.71,0.8,0.09,82
36.11,57.58,48.19,58.88,53.79,65.66,53.89,0.8,0.09,82
36.11,57.58,52.33,55.07,52.8,55.83,52.83,0.8,0.09,82
36.95,55.37,53.37,56.02,48.84,64.26,51.77,0.8,0.09,82
38.65,57.58,53.37,53.16,50.82,58.64,47.53,0.8,0.09,82
38.65,53.15,50.26,57.93,47.84,62.85,50.71,0.8,0.09,82
36.11,58.69,50.26,55.07,48.84,60.04,52.83,0.8,0.09,82
36.95,57.58,53.37,54.11,53.79,62.85,50.71,0.8,0.09,82
36.95,57.58,49.23,56.02,49.83,60.04,53.89,0.8,0.09,82
36.11,56.47,51.3,56.98,48.84,60.04,51.77,0.8,0.09,82
36.11,58.69,51.3,56.98,50.82,57.24,50.71,0.8,0.09,82
34.41,55.37,50.26,57.93,56.76,58.64,52.83,0.8,0.09,82
35.26,55.37,50.26,56.02,46.85,61.45,50.71,0.8,0.09,82
36.11,52.04,51.3,56.98,53.79,58.64,49.65,1,0.09,82
35.26,58.69,54.41,56.02,53.79,58.64,47.53,1,0.13,82
36.11,55.37,55.44,54.11,47.84,58.64,49.65,1,0.09,82
35.26,56.47,53.37,54.11,51.81,64.26,48.59,1,0.09,82
34.41,55.37,52.33,52.21,48.84,57.24,51.77,1,0.13,82
36.11,54.26,51.3,55.07,48.84,58.64,48.59,1,0.13,82
37.8,56.47,51.3,56.98,45.86,57.24,49.65,1,0.13,82
36.11,57.58,50.26,54.11,51.81,58.64,49.65,1,0.13,82
36.11,54.26,51.3,56.02,54.78,60.04,48.59,1,0.09,82
35.26,55.37,51.3,54.11,48.84,58.64,51.77,1,0.09,82
36.95,54.26,52.33,56.98,50.82,60.04,49.65,1,0.09,82
36.95,57.58,54.41,55.07,53.79,60.04,48.59,1,0.09,82
36.11,59.79,50.26,56.98,49.83,61.45,53.89,1,0.09,82
38.65,55.37,49.23,55.07,50.82,61.45,49.65,1,0.09,82
36.11,57.58,54.41,54.11,45.86,61.45,50.71,1,0.09,82
36.11,54.26,50.26,55.07,55.77,57.24,50.71,1,0.09,82
37.8,54.26,50.26,55.07,52.8,58.64,49.65,1,0.09,82
37.8,56.47,51.3,56.02,53.79,57.24,48.59,1,0.09,82
36.95,57.58,51.3,55.07,46.85,58.64,48.59,1,0.09,82
36.95,56.47,54.41,54.11,55.77,60.04,50.71,1,0.09,82
36.95,55.37,52.33,54.11,52.8,62.85,49.65,1,0.09,82
36.95,56.47,51.3,54.11,52.8,62.85,50.71,1,0.09,82
36.95,56.47,56.48,56.02,51.81,62.85,50.71,1,0.09,82
34.41,57.58,50.26,56.02,54.78,61.45,51.77,1,0.09,82
35.26,54.26,50.26,56.02,52.8,62.85,51.77,1,0.09,82
36.11,57.58,53.37,54.11,50.82,60.04,47.53,1,0.09,82
36.95,55.37,52.33,57.93,50.82,60.04,51.77,1,0.09,82
36.11,55.37,50.26,55.07,53.79,61.45,47.53,1,0.09,82
35.26,54.26,51.3,53.16,55.77,61.45,49.65,1,0.09,82
36.95,53.15,52.33,54.11,57.76,57.24,50.71,1,0.09,82
36.95,55.37,51.3,52.21,56.76,58.64,50.71,1,0.09,82
36.11,52.04,49.23,56.98,59.74,62.85,48.59,1,0.09,82
36.95,55.37,51.3,56.98,52.8,60.04,48.59,1,0.09,82
35.26,53.15,51.3,55.07,50.82,61.45,48.59,1,0.09,82
34.41,50.94,51.3,55.07,50.82,60.04,49.65,1,0.09,82
36.11,50.94,53.37,56.02,51.81,60.04,47.53,1,0.09,82
34.41,54.26,52.33,57.93,51.81,57.24,51.77,1,0.09,82
34.41,54.26,50.26,57.93,49.83,58.64,49.65,1,0.09,82
36.95,54.26,49.23,58.88,60.73,60.04,45.41,1,0.09,82
36.95,54.26,53.37,53.16,53.79,62.85,49.65,1,0.09,82
36.11,55.37,51.3,56.02,53.79,61.45,48.59,1,0.09,82
36.95,56.47,53.37,55.07,52.8,61.45,49.65,1,0.09,82
35.26,54.26,51.3,55.07,54.78,60.04,47.53,1,0.09,82
35.26,52.04,52.33,55.07,56.76,55.83,49.65,1,0.09,82
36.11,55.37,52.33,56.02,53.79,62.85,47.53,1,0.09,82
36.95,56.47,53.37,56.02,56.76,55.83,49.65,1,0.09,82
35.26,53.15,48.19,55.07,48.84,60.04,47.53,1,0.09,82
36.95,56.47,52.33,55.07,54.78,60.04,47.53,1,0.09,82
37.8,49.83,54.41,51.25,52.8,64.26,46.47,1,0.09,82
36.95,54.26,52.33,54.11,53.79,57.24,46.47,1,0.09,82
36.11,54.26,52.33,56.02,56.76,58.64,49.65,1,0.09,82
36.95,54.26,50.26,57.93,56.76,60.04,49.65,1,0.09,82
35.26,60.9,51.3,56.02,55.77,58.64,48.59,1,0.09,82
36.11,55.37,51.3,55.07,51.81,60.04,50.71,1,0.09,82
35.26,55.37,51.3,56.02,58.75,61.45,49.65,1,0.09,82
36.95,52.04,53.37,55.07,52.8,64.26,47.53,1,0.09,82
35.26,55.37,54.41,56.02,54.78,61.45,50.71,1,0.09,82
36.11,55.37,54.41,54.11,54.78,58.64,46.47,1,0.09,82
37.8,55.37,53.37,56.02,53.79,61.45,47.53,1,0.09,82
36.11,55.37,50.26,54.11,53.79,60.04,46.47,1,0.09,82
36.95,55.37,50.26,56.98,55.77,55.83,49.65,1,0.09,82
36.11,54.26,49.23,53.16,56.76,58.64,48.59,1,0.09,82
36.11,57.58,53.37,56.02,48.84,55.83,47.53,1,0.13,82
35.26,54.26,52.33,56.02,56.76,58.64,48.59,1,0.13,82
34.41,53.15,51.3,54.11,50.82,61.45,47.53,1,0.13,82
37.8,54.26,51.3,55.07,53.79,54.43,53.89,1,0.13,82
36.95,56.47,50.26,56.02,62.71,64.26,48.59,1,0.13,82
36.11,57.58,54.41,55.07,53.79,60.04,48.59,1,0.13,82
35.26,53.15,54.41,56.02,52.8,58.64,49.65,1,0.13,82
35.26,54.26,50.26,55.07,51.81,61.45,46.47,1,0.13,82
38.65,56.47,50.26,55.07,56.76,60.04,49.65,1,0.13,82
36.11,55.37,51.3,54.11,56.76,61.45,45.41,1,0.13,82
36.95,54.26,49.23,56.02,51.81,57.24,48.59,1,0.13,82
36.11,53.15,52.33,52.21,48.84,61.45,48.59,1,0.13,82
