Sx00,Sx01,Sx02,Sx03,Sx04,Sx05,Sx06,Force,z,theta,r
40,47,49,36,40,37,48,-14.02,180,0,"2
"
37,45,33,36,40,41,48,-14.05,180,0,"2
"
37,45,33,35,40,41,46,-14.04,180,0,"2
"
37,40,33,35,41,42,46,-14,180,0,"2
"
39,40,46,35,41,42,49,-14.02,180,0,"2
"
39,40,46,34,41,42,49,-14.1,180,0,"2
"
35,43,50,34,41,37,49,-14.04,180,0,"2
"
35,43,50,39,41,37,48,-13.98,180,0,"2
"
35,43,50,39,41,35,48,-13.98,180,0,"2
"
39,43,52,39,41,35,46,-14.04,180,0,"2
"
39,43,52,36,41,35,46,-14,180,0,"2
"
41,43,50,36,42,36,46,-14.01,180,0,"2
"
41,43,50,31,42,36,45,-13.96,180,0,"2
"
41,43,50,31,44,36,45,-13.93,180,0,"2
"
38,43,48,31,44,36,45,-13.93,180,0,"2
"
38,43,48,31,41,36,45,-14,180,0,"2
"
41,41,45,31,41,40,45,-14.03,180,0,"2
"
41,41,45,33,41,40,45,-14.04,180,0,"2
"
41,45,45,33,41,39,45,-14,180,0,"2
"
40,45,46,31,41,39,47,-14.02,180,0,"2
"
40,45,46,31,41,39,47,-13.92,180,0,"2
"
38,42,48,31,41,39,45,-13.92,180,0,"2
"
38,42,48,35,41,39,45,-13.96,180,0,"2
"
38,46,48,35,43,38,45,-14,180,0,"2
"
40,46,48,34,43,38,45,-13.97,180,0,"2
"
40,46,48,34,43,38,45,-13.94,180,0,"2
"
43,45,52,34,43,38,47,-13.91,180,0,"2
"
43,45,52,33,43,38,47,-13.94,180,0,"2
"
43,44,52,33,43,39,47,-13.93,180,0,"2
"
41,44,48,33,43,39,46,-13.94,180,0,"2
"
41,45,48,33,41,40,46,-13.95,180,0,"2
"
37,45,47,33,41,40,48,-14.01,180,0,"2
"
37,45,47,33,41,40,48,-14,180,0,"2
"
37,45,47,33,43,39,48,-13.94,180,0,"2
"
38,45,47,30,43,39,44,-13.85,180,0,"2
"
38,48,47,30,39,37,44,-13.86,180,0,"2
"
39,48,48,30,39,37,46,-13.96,180,0,"2
"
39,48,48,33,39,37,46,-13.98,180,0,"2
"
39,42,48,33,41,37,46,-13.92,180,0,"2
"
41,42,51,35,41,37,48,-13.92,180,0,"2
"
41,43,51,35,42,39,48,-13.85,180,0,"2
"
39,43,53,35,42,39,48,-13.86,180,0,"2
"
39,43,53,33,42,39,48,-13.92,180,0,"2
"
39,42,53,33,42,37,48,-13.92,180,0,"2
"
41,42,48,33,42,37,43,-13.85,180,0,"2
"
41,43,48,33,43,36,43,-13.86,180,0,"2
"
43,43,51,33,43,36,48,-13.88,180,0,"2
"
43,43,51,35,43,36,48,-13.88,180,0,"2
"
43,41,51,35,42,38,48,-13.9,180,0,"2
"
40,41,48,37,42,38,46,-13.88,180,0,"2
"
40,44,48,37,44,37,46,-13.81,180,0,"2
"
38,44,50,32,44,37,46,-13.81,180,0,"2
"
38,44,50,32,44,37,46,-13.84,180,0,"2
"
38,45,54,32,43,38,46,-13.86,180,0,"2
"
43,45,54,33,43,38,45,-13.83,180,0,"2
"
43,41,54,33,45,40,45,-13.87,180,0,"2
"
39,41,50,35,45,40,46,-13.92,180,0,"2
"
39,41,50,35,45,40,46,-13.88,180,0,"2
"
39,42,47,35,44,38,46,-13.81,180,0,"2
"
39,42,47,35,44,38,49,-13.77,180,0,"2
"
39,40,47,35,42,40,49,-13.84,180,0,"2
"
41,40,48,30,42,40,48,-13.77,180,0,"2
"
41,40,48,30,42,40,48,-13.83,180,0,"2
"
40,40,51,30,46,38,48,-13.85,180,0,"2
"
40,40,51,32,46,38,43,-13.81,180,0,"2
"
40,41,51,32,46,39,43,-13.91,180,0,"2
"
41,41,51,30,46,39,48,-13.8,180,0,"2
"
41,41,51,30,43,39,48,-13.85,180,0,"2
"
38,39,48,30,43,37,48,-13.88,180,0,"2
"
38,39,48,33,43,37,48,-13.83,180,0,"2
"
38,45,48,33,45,42,48,-13.77,180,0,"2
"
37,45,50,33,45,42,47,-13.83,180,0,"2
"
37,45,50,33,42,42,47,-13.86,180,0,"2
"
38,41,51,33,42,40,47,-13.83,180,0,"2
"
38,41,51,31,42,40,46,-13.77,180,0,"2
"
38,41,51,31,45,36,46,-13.78,180,0,"2
"
38,41,49,31,45,36,44,-13.73,180,0,"2
"
38,41,49,31,41,36,44,-13.8,180,0,"2
"
41,45,52,31,41,40,44,-13.72,180,0,"2
"
41,45,52,33,41,40,45,-13.82,180,0,"2
"
41,40,52,33,43,41,45,-13.81,180,0,"2
"
38,40,50,28,43,41,46,-13.82,180,0,"2
"
38,40,50,28,45,41,46,-13.83,180,0,"2
"
37,44,50,28,45,37,46,-13.79,180,0,"2
"
37,44,50,35,45,37,44,-13.81,180,0,"2
"
37,44,50,35,42,42,44,-13.76,180,0,"2
"
39,44,48,30,42,42,47,-13.84,180,0,"2
"
39,44,48,30,44,42,47,-13.84,180,0,"2
"
35,45,50,30,44,35,47,-13.81,180,0,"2
"
35,45,50,31,44,35,46,-13.78,180,0,"2
"
35,46,50,31,42,38,46,-13.75,180,0,"2
"
43,46,49,36,42,38,45,-13.75,180,0,"2
"
43,46,49,36,44,38,45,-13.79,180,0,"2
"
41,46,48,36,44,38,45,-13.73,180,0,"2
"
41,46,48,35,44,38,45,-13.76,180,0,"2
"
41,42,48,35,42,38,45,-13.79,180,0,"2
"
40,42,47,35,42,38,44,-13.78,180,0,"2
"
40,42,47,35,43,38,44,-13.76,180,0,"2
"
39,44,47,37,43,37,44,-13.68,180,0,"2
"
39,44,47,37,43,37,47,-13.73,180,0,"2
"
39,51,47,37,44,40,47,-13.84,180,0,"2
"
37,51,49,35,44,40,43,-13.84,180,0,"2
"
37,51,49,35,45,39,43,-13.77,180,0,"2
"
41,52,43,35,45,39,43,-13.74,180,0,"2
"
41,52,43,35,45,39,49,-13.75,180,0,"2
"
41,50,43,35,44,43,49,-13.75,180,0,"2
"
40,50,48,34,44,43,46,-13.77,180,0,"2
"
40,50,48,34,44,39,46,-13.73,180,0,"2
"
39,57,49,35,44,39,46,-13.71,180,0,"2
"
39,57,49,35,44,39,47,-13.76,180,0,"2
"
39,52,49,35,42,38,47,-13.74,180,0,"2
"
36,52,47,31,42,38,47,-13.76,180,0,"2
"
36,52,47,31,47,38,47,-13.88,180,0,"2
"
38,49,47,35,47,38,43,-13.78,180,0,"2
"
38,49,47,35,47,38,43,-13.79,180,0,"2
"
38,46,47,35,47,45,43,-13.78,180,0,"2
"
36,46,45,35,47,45,45,-13.78,180,0,"2
"
36,46,45,35,42,39,45,-13.78,180,0,"2
"
35,49,47,31,42,39,45,-13.79,180,0,"2
"
35,49,47,31,42,39,45,-13.83,180,0,"2
"
35,54,47,31,42,41,45,-13.81,180,0,"2
"
38,54,48,36,42,41,45,-13.83,180,0,"2
"
38,54,48,36,45,40,45,-13.8,180,0,"2
"
37,48,46,34,45,40,50,-13.79,180,0,"2
"
37,48,46,34,45,40,50,-13.81,180,0,"2
"
37,48,46,34,40,40,50,-13.74,180,0,"2
"
41,48,50,38,40,40,48,-13.69,180,0,"2
"
41,48,50,38,44,40,48,-13.77,180,0,"2
"
37,49,45,38,44,40,47,-13.81,180,0,"2
"
37,49,45,38,43,40,47,-13.76,180,0,"2
"
37,45,45,38,43,42,47,-13.76,180,0,"2
"
39,45,48,31,43,42,45,-13.81,180,0,"2
"
39,45,48,31,42,40,45,-13.81,180,0,"2
"
36,49,50,36,42,40,46,-13.77,180,0,"2
"
36,49,50,36,38,40,46,-13.79,180,0,"2
"
36,53,50,36,38,40,46,-13.76,180,0,"2
"
39,53,48,33,38,40,46,-13.82,180,0,"2
"
39,53,48,33,47,41,46,-13.74,180,0,"2
"
37,46,50,33,47,41,48,-13.73,180,0,"2
"
37,46,50,33,43,41,48,-13.75,180,0,"2
"
37,46,50,33,43,43,48,-13.71,180,0,"2
"
36,46,46,34,43,43,46,-13.68,180,0,"2
"
36,46,46,34,43,38,46,-13.75,180,0,"2
"
43,45,48,37,43,38,42,-13.76,180,0,"2
"
43,45,48,37,46,38,42,-13.71,180,0,"2
"
43,49,48,33,46,40,42,-13.65,180,0,"2
"
38,49,53,33,46,40,46,-13.66,180,0,"2
"
38,49,53,33,46,36,46,-13.71,180,0,"2
"
41,46,48,34,46,36,49,-13.77,180,0,"2
"
41,46,48,34,47,36,49,-13.76,180,0,"2
"
41,47,44,32,47,42,49,-13.72,180,0,"2
"
40,47,44,32,47,42,45,-13.73,180,0,"2
"
40,47,44,32,46,38,45,-13.75,180,0,"2
"
42,51,51,37,46,38,43,-13.77,180,0,"2
"
42,51,51,37,43,38,43,-13.73,180,0,"2
"
42,45,48,35,43,42,43,-13.69,180,0,"2
"
39,45,48,35,43,42,48,-13.72,180,0,"2
"
39,47,48,35,44,39,48,-13.73,180,0,"2
"
38,47,49,35,44,39,46,-13.72,180,0,"2
"
38,47,49,35,44,39,46,-13.71,180,0,"2
"
38,46,51,35,44,39,46,-13.66,180,0,"2
"
40,46,51,35,44,39,46,-13.68,180,0,"2
"
40,46,51,35,46,39,46,-13.7,180,0,"2
"
37,46,52,35,46,39,52,-13.71,180,0,"2
"
37,46,52,35,42,39,52,-13.7,180,0,"2
"
37,46,51,35,42,40,52,-13.73,180,0,"2
"
38,46,51,35,42,40,47,-13.76,180,0,"2
"
38,48,51,35,46,40,47,-13.76,180,0,"2
"
42,48,49,36,46,40,49,-13.69,180,0,"2
"
42,48,49,36,46,40,49,-13.73,180,0,"2
"
42,45,50,34,46,43,49,-13.78,180,0,"2
"
41,45,50,34,46,43,46,-13.76,180,0,"2
"
41,44,50,36,46,39,46,-13.66,180,0,"2
"
39,44,49,36,46,39,45,-13.64,180,0,"2
"
39,44,49,36,45,40,45,-13.69,180,0,"2
"
39,46,52,33,45,40,45,-13.71,180,0,"2
"
40,46,51,33,44,38,47,-10.89,180,0,"3
"
37,46,51,39,43,38,47,-10.95,180,0,"3
"
37,44,51,39,43,38,47,-10.96,180,0,"3
"
42,44,51,39,47,38,45,-10.96,180,0,"3
"
42,42,51,37,47,39,45,-10.98,180,0,"3
"
42,42,51,37,47,39,47,-11.08,180,0,"3
"
40,42,51,36,47,39,47,-11.09,180,0,"3
"
40,47,49,36,47,39,47,-11.06,180,0,"3
"
39,47,49,36,49,39,48,-11.1,180,0,"3
"
39,48,49,35,49,39,48,-11.06,180,0,"3
"
39,48,48,35,44,39,49,-11.05,180,0,"3
"
42,48,48,36,44,34,49,-11.11,180,0,"3
"
42,50,48,36,44,34,49,-11.1,180,0,"3
"
41,50,48,39,43,34,47,-11.11,180,0,"3
"
41,51,49,39,43,36,47,-11.14,180,0,"3
"
41,51,49,39,46,36,49,-11.13,180,0,"3
"
40,51,49,40,46,37,49,-11.07,180,0,"3
"
40,49,50,40,46,37,49,-11.14,180,0,"3
"
41,49,50,35,46,37,47,-11.17,180,0,"3
"
41,49,49,35,46,35,47,-11.13,180,0,"3
"
39,49,49,35,44,35,47,-11.15,180,0,"3
"
39,49,49,37,44,40,47,-11.16,180,0,"3
"
39,49,50,37,44,40,46,-11.22,180,0,"3
"
40,49,50,35,46,40,46,-11.19,180,0,"3
"
40,47,49,35,46,40,46,-11.18,180,0,"3
"
39,47,49,35,45,40,46,-11.19,180,0,"3
"
39,47,49,37,45,43,46,-11.24,180,0,"3
"
39,45,48,37,45,43,47,-11.33,180,0,"3
"
42,45,48,36,43,43,47,-11.25,180,0,"3
"
42,46,47,36,43,38,47,-11.22,180,0,"3
"
39,46,47,36,43,38,48,-11.22,180,0,"3
"
39,46,47,38,43,38,48,-11.27,180,0,"3
"
39,46,51,38,43,38,45,-11.24,180,0,"3
"
42,46,51,38,45,38,45,-11.27,180,0,"3
"
42,46,50,38,45,37,45,-11.29,180,0,"3
"
43,46,50,38,46,37,46,-11.3,180,0,"3
"
43,53,50,36,46,36,46,-11.31,180,0,"3
"
43,53,46,36,46,36,47,-11.28,180,0,"3
"
39,53,46,36,45,36,47,-11.26,180,0,"3
"
39,48,51,36,45,36,47,-11.23,180,0,"3
"
41,48,51,37,45,36,46,-11.29,180,0,"3
"
41,47,51,37,45,38,46,-11.35,180,0,"3
"
41,47,51,37,45,38,48,-11.38,180,0,"3
"
42,47,51,38,45,38,48,-11.38,180,0,"3
"
42,53,52,38,45,37,48,-11.42,180,0,"3
"
41,53,52,34,45,37,46,-11.43,180,0,"3
"
41,43,52,34,45,40,46,-11.43,180,0,"3
"
41,43,51,34,44,40,45,-11.34,180,0,"3
"
40,43,51,38,44,42,45,-11.3,180,0,"3
"
40,45,50,38,44,42,45,-11.31,180,0,"3
"
40,45,50,35,47,42,46,-11.35,180,0,"3
"
40,40,45,35,47,37,46,-11.44,180,0,"3
"
40,40,45,35,48,37,45,-11.34,180,0,"3
"
38,40,45,34,48,34,45,-11.33,180,0,"3
"
38,42,49,34,48,34,45,-11.37,180,0,"3
"
41,42,49,38,47,34,46,-11.36,180,0,"3
"
41,47,48,38,47,34,46,-11.4,180,0,"3
"
41,47,48,38,43,34,46,-11.29,180,0,"3
"
40,47,48,33,43,41,46,-11.29,180,0,"3
"
40,45,53,33,43,41,46,-11.34,180,0,"3
"
41,45,53,40,44,41,48,-11.38,180,0,"3
"
41,40,51,40,44,37,48,-11.42,180,0,"3
"
41,40,51,40,44,37,47,-11.31,180,0,"3
"
40,40,51,34,44,37,47,-11.4,180,0,"3
"
40,48,51,34,44,37,49,-11.45,180,0,"3
"
37,48,51,35,44,37,49,-11.39,180,0,"3
"
37,45,51,35,44,40,49,-11.41,180,0,"3
"
37,45,51,36,43,40,48,-11.33,180,0,"3
"
43,45,51,36,43,37,48,-11.36,180,0,"3
"
43,45,51,36,43,37,48,-11.37,180,0,"3
"
41,45,51,35,51,37,48,-11.35,180,0,"3
"
41,43,50,35,51,40,48,-11.34,180,0,"3
"
41,43,50,37,45,40,44,-11.37,180,0,"3
"
40,45,50,37,45,36,44,-11.37,180,0,"3
"
40,45,48,37,46,36,44,-11.35,180,0,"3
"
38,45,48,37,46,36,44,-11.37,180,0,"3
"
38,48,47,37,46,39,44,-11.4,180,0,"3
"
36,48,47,35,45,39,47,-11.34,180,0,"3
"
36,44,47,35,45,39,47,-11.36,180,0,"3
"
36,44,46,35,45,39,45,-11.39,180,0,"3
"
42,44,46,37,45,39,45,-11.37,180,0,"3
"
42,42,51,37,45,41,45,-11.36,180,0,"3
"
36,42,51,36,49,41,48,-11.46,180,0,"3
"
36,43,51,36,49,39,48,-11.42,180,0,"3
"
36,43,52,36,43,39,50,-11.47,180,0,"3
"
39,43,52,34,43,37,50,-11.46,180,0,"3
"
39,46,50,34,43,37,50,-11.45,180,0,"3
"
45,46,50,34,44,37,47,-11.44,180,0,"3
"
45,47,50,34,44,37,47,-11.45,180,0,"3
"
45,47,51,34,47,37,50,-11.44,180,0,"3
"
42,47,51,36,47,36,50,-11.42,180,0,"3
"
42,44,51,36,47,36,50,-11.42,180,0,"3
"
41,44,51,34,44,36,53,-11.45,180,0,"3
"
41,43,48,34,44,41,53,-11.43,180,0,"3
"
41,43,48,37,43,41,46,-11.43,180,0,"3
"
43,43,48,37,43,36,46,-11.41,180,0,"3
"
43,43,49,37,43,36,46,-11.45,180,0,"3
"
42,43,49,37,45,36,47,-11.43,180,0,"3
"
42,46,49,37,45,38,47,-11.44,180,0,"3
"
42,46,49,36,44,38,47,-11.46,180,0,"3
"
39,46,49,36,44,38,47,-11.46,180,0,"3
"
39,41,49,36,44,38,47,-11.54,180,0,"3
"
40,41,49,36,48,38,46,-11.46,180,0,"3
"
40,45,49,36,48,37,46,-11.4,180,0,"3
"
40,45,49,33,44,37,45,-11.37,180,0,"3
"
40,45,49,33,44,37,45,-11.42,180,0,"3
"
40,47,47,33,47,37,46,-11.43,180,0,"3
"
42,47,47,38,47,37,46,-11.47,180,0,"3
"
42,43,47,38,47,39,46,-11.45,180,0,"3
"
42,43,47,37,47,39,45,-11.45,180,0,"3
"
42,43,47,37,47,39,45,-11.42,180,0,"3
"
42,47,51,37,45,39,47,-11.37,180,0,"3
"
39,47,51,36,45,39,47,-11.42,180,0,"3
"
39,41,48,36,45,38,47,-11.44,180,0,"3
"
39,41,48,33,48,38,50,-11.41,180,0,"3
"
38,41,48,33,48,37,50,-11.37,180,0,"3
"
38,44,52,33,45,37,45,-11.41,180,0,"3
"
40,44,52,37,45,37,45,-11.44,180,0,"3
"
40,44,48,37,45,38,45,-11.52,180,0,"3
"
40,44,48,38,47,38,48,-11.46,180,0,"3
"
40,42,48,38,47,36,48,-11.5,180,0,"3
"
40,42,49,34,47,36,49,-11.5,180,0,"3
"
43,42,49,34,47,36,49,-11.51,180,0,"3
"
43,42,45,34,47,34,49,-11.44,180,0,"3
"
43,42,45,37,45,34,49,-11.44,180,0,"3
"
42,45,45,37,45,37,49,-11.49,180,0,"3
"
42,45,52,33,44,37,45,-11.46,180,0,"3
"
45,45,52,33,44,37,45,-11.39,180,0,"3
"
45,46,49,33,44,37,45,-11.46,180,0,"3
"
45,46,49,39,42,37,46,-11.46,180,0,"3
"
40,43,49,39,42,40,46,-11.48,180,0,"3
"
40,43,49,35,44,40,48,-11.43,180,0,"3
"
42,43,49,35,44,43,48,-11.5,180,0,"3
"
42,38,53,35,44,43,48,-11.52,180,0,"3
"
43,38,53,39,46,43,45,-11.44,180,0,"3
"
43,39,44,39,46,37,45,-11.42,180,0,"3
"
43,39,44,40,46,37,48,-11.5,180,0,"3
"
41,39,44,40,46,33,48,-11.43,180,0,"3
"
41,45,46,40,45,33,48,-11.46,180,0,"3
"
39,45,46,35,45,33,51,-11.44,180,0,"3
"
39,41,46,35,45,41,51,-11.47,180,0,"3
"
39,41,46,37,44,41,47,-11.53,180,0,"3
"
42,41,46,37,44,36,47,-11.44,180,0,"3
"
42,40,52,37,48,36,47,-11.44,180,0,"3
"
44,40,52,40,48,36,44,-11.53,180,0,"3
"
44,44,51,40,48,39,44,-11.47,180,0,"3
"
44,44,51,38,45,39,43,-11.43,180,0,"3
"
44,44,51,38,45,38,43,-11.4,180,0,"3
"
44,47,48,35,48,38,46,-11.44,180,0,"3
"
40,47,48,35,48,38,46,-11.54,180,0,"3
"
40,47,50,35,48,36,46,-11.46,180,0,"3
"
40,47,50,31,45,36,47,-11.47,180,0,"3
"
46,47,50,31,45,34,47,-11.51,180,0,"3
"
46,40,45,38,46,34,46,-11.5,180,0,"3
"
39,40,45,38,46,34,46,-11.53,180,0,"3
"
39,44,48,38,46,38,46,-11.51,180,0,"3
"
39,44,48,36,44,38,46,-11.46,180,0,"3
"
40,44,48,36,44,38,46,-11.49,180,0,"3
"
40,43,51,38,46,38,45,-11.46,180,0,"3
"
44,43,51,38,46,38,45,-11.46,180,0,"3
"
44,40,48,38,46,37,45,-11.48,180,0,"3
"
44,40,48,39,44,37,45,-11.48,180,0,"3
"
41,40,48,39,44,39,45,-11.39,180,0,"3
"
41,40,46,35,43,39,46,-11.37,180,0,"3
"
39,40,46,35,43,39,46,-11.42,180,0,"3
"
39,46,50,35,43,35,46,-11.41,180,0,"3
"
39,46,50,34,47,35,47,-11.51,180,0,"3
"
38,47,50,34,47,40,47,-11.57,180,0,"3
"
38,47,46,37,46,40,47,-11.47,180,0,"3
"
44,47,46,37,46,35,47,-11.44,180,0,"3
"
44,47,49,37,44,35,47,-11.44,180,0,"3
"
44,47,49,37,44,35,46,-11.5,180,0,"3
"
39,43,51,37,44,38,46,-11.44,180,0,"3
"
39,43,51,33,44,38,46,-11.4,180,0,"3
"
39,43,51,33,44,37,46,-11.4,180,0,"3
"
39,43,50,34,45,37,46,-11.44,180,0,"3
"
39,43,50,34,45,37,48,-11.5,180,0,"3
"
38,43,51,34,45,36,48,-11.52,180,0,"3
"
38,43,51,33,46,36,43,-11.49,180,0,"3
"
42,43,51,33,46,41,43,-11.41,180,0,"3
"
42,46,53,33,48,41,43,-11.39,180,0,"3
"
42,46,53,33,48,41,47,-11.53,180,0,"3
"
40,45,49,33,48,41,47,-11.51,180,0,"3
"
40,45,49,35,47,41,47,-11.51,180,0,"3
"
39,45,49,35,47,36,47,-11.53,180,0,"3
"
39,42,47,35,46,36,47,-11.53,180,0,"3
"
39,42,47,35,46,36,47,-11.44,180,0,"3
"
42,45,48,35,46,42,47,-11.45,180,0,"3
"
42,45,48,36,47,42,45,-11.55,180,0,"3
"
43,45,48,36,47,39,45,-11.57,180,0,"3
"
43,43,48,33,45,39,48,-11.5,180,0,"3
"
43,43,48,33,45,39,48,-11.54,180,0,"3
"
45,44,53,33,45,39,48,-11.55,180,0,"3
"
45,44,53,37,45,39,46,-11.51,180,0,"3
"
41,44,53,37,45,41,46,-11.41,180,0,"3
"
41,45,50,40,45,41,44,-11.47,180,0,"3
"
41,45,50,40,45,41,44,-11.54,180,0,"3
"
41,43,53,40,45,40,44,-11.48,180,0,"3
"
41,43,53,33,47,40,50,-11.49,180,0,"3
"
40,43,53,33,47,37,50,-11.43,180,0,"3
"
40,41,54,33,45,37,47,-11.41,180,0,"3
"
40,41,54,33,45,37,47,-11.39,180,0,"3
"
40,46,49,34,46,37,47,-11.43,180,0,"3
"
40,46,49,34,46,37,49,-11.44,180,0,"3
"
37,49,49,34,46,36,49,-11.4,180,0,"3
"
37,49,50,31,46,36,47,-11.41,180,0,"3
"
42,49,50,31,46,38,47,-11.42,180,0,"3
"
42,41,50,38,47,38,47,-11.44,180,0,"3
"
42,41,50,38,47,38,46,-11.46,180,0,"3
"
40,40,49,38,47,36,46,-11.5,180,0,"3
"
40,40,49,34,43,36,45,-11.49,180,0,"3
"
41,40,49,34,43,39,45,-11.46,180,0,"3
"
41,43,51,37,47,39,45,-11.44,180,0,"3
"
41,43,51,37,47,39,48,-11.48,180,0,"3
"
43,46,46,37,47,37,48,-11.55,180,0,"3
"
43,46,46,38,48,37,46,-11.48,180,0,"3
"
41,46,46,38,48,36,46,-11.39,180,0,"3
"
41,46,51,37,47,36,46,-11.48,180,0,"3
"
41,46,51,37,47,36,48,-11.43,180,0,"3
"
39,45,49,37,47,35,48,-11.43,180,0,"3
"
39,45,49,35,46,35,46,-11.53,180,0,"3
"
44,45,49,35,46,39,46,-11.48,180,0,"3
"
44,44,49,39,45,39,46,-11.43,180,0,"3
"
44,44,49,39,45,39,48,-11.48,180,0,"3
"
40,47,52,39,45,40,48,-11.4,180,0,"3
"
40,47,52,37,48,40,47,-11.51,180,0,"3
"
42,47,52,37,48,38,47,-11.5,180,0,"3
"
42,46,48,35,45,38,47,-11.46,180,0,"3
"
42,46,48,35,45,38,46,-11.52,180,0,"3
"
38,46,56,38,45,36,46,-11.5,180,0,"3
"
38,46,56,38,42,36,46,-11.51,180,0,"3
"
42,46,56,38,42,37,46,-11.52,180,0,"3
"
42,42,51,38,46,37,48,-11.49,180,0,"3
"
42,42,51,38,46,37,48,-11.53,180,0,"3
"
37,42,48,37,43,36,48,-11.48,180,0,"3
"
37,42,48,37,43,36,46,-11.45,180,0,"3
"
39,42,48,37,43,41,46,-11.41,180,0,"3
"
39,46,50,35,45,41,50,-11.43,180,0,"3
"
39,46,50,35,45,41,50,-11.5,180,0,"3
"
40,46,49,34,43,39,50,-11.48,180,0,"3
"
40,46,49,34,43,39,42,-11.4,180,0,"3
"
42,46,49,34,43,36,42,-11.4,180,0,"3
"
42,46,49,34,48,36,43,-11.49,180,0,"3
"
42,46,49,34,48,36,43,-11.44,180,0,"3
"
40,42,48,34,48,39,43,-11.45,180,0,"3
"
40,42,48,34,48,39,47,-11.48,180,0,"3
"
36,48,50,34,48,35,47,-11.41,180,0,"3
"
36,48,50,36,44,35,46,-11.47,180,0,"3
"
36,48,50,36,44,40,46,-11.54,180,0,"3
"
43,43,48,37,45,40,46,-11.48,180,0,"3
"
43,43,48,37,45,40,49,-11.44,180,0,"3
"
39,51,51,37,45,39,49,-11.43,180,0,"3
"
39,51,51,36,43,39,46,-11.47,180,0,"3
"
40,51,51,36,43,37,46,-11.42,180,0,"3
"
40,48,50,40,48,37,46,-11.4,180,0,"3
"
40,48,50,40,48,37,52,-11.47,180,0,"3
"
43,44,51,33,48,40,52,-11.5,180,0,"3
"
43,44,51,33,48,40,47,-11.49,180,0,"3
"
38,44,51,33,48,39,47,-11.45,180,0,"3
"
38,46,49,36,45,39,47,-11.49,180,0,"3
"
38,46,49,36,45,39,42,-11.49,180,0,"3
"
39,43,45,39,45,38,42,-11.38,180,0,"3
"
39,43,45,39,44,38,46,-11.36,180,0,"3
"
41,43,45,39,44,40,46,-11.42,180,0,"3
"
41,43,50,37,47,40,46,-11.41,180,0,"3
"
41,43,50,37,47,40,46,-11.44,180,0,"3
"
38,45,53,35,43,39,46,-11.44,180,0,"3
"
38,45,53,35,43,39,46,-11.51,180,0,"3
"
37,45,53,35,43,38,46,-11.52,180,0,"3
"
37,45,49,34,45,38,46,-11.47,180,0,"3
"
37,45,49,34,45,38,46,-11.45,180,0,"3
"
39,43,50,36,40,38,46,-11.48,180,0,"3
"
39,43,50,36,40,38,47,-11.56,180,0,"3
"
42,43,50,36,40,38,47,-11.46,180,0,"3
"
42,42,51,37,44,38,49,-11.44,180,0,"3
"
42,42,51,37,44,38,49,-11.51,180,0,"3
"
39,44,51,37,44,41,49,-11.49,180,0,"3
"
39,44,51,37,44,41,48,-11.44,180,0,"3
"
38,44,51,37,44,39,48,-11.38,180,0,"3
"
38,48,51,37,45,39,42,-11.44,180,0,"3
"
38,48,51,37,45,39,42,-11.47,180,0,"3
"
39,46,49,34,45,38,42,-11.45,180,0,"3
"
39,46,49,34,45,38,46,-11.52,180,0,"3
"
40,46,49,36,45,34,46,-11.5,180,0,"3
"
40,43,50,36,45,34,45,-11.45,180,0,"3
"
40,43,50,36,45,34,45,-11.45,180,0,"3
"
37,45,53,33,50,38,45,-11.44,180,0,"3
"
37,45,53,33,50,38,45,-11.47,180,0,"3
"
41,47,48,35,50,34,45,-11.35,180,0,"3
"
41,47,48,35,45,34,46,-11.48,180,0,"3
"
41,47,48,35,45,41,46,-11.41,180,0,"3
"
38,46,52,37,45,41,46,-11.42,180,0,"3
"
38,46,52,37,45,41,47,-11.54,180,0,"3
"
36,45,46,35,45,38,47,-11.54,180,0,"3
"
36,45,46,35,47,38,49,-11.46,180,0,"3
"
36,45,46,35,47,36,49,-11.44,180,0,"3
"
39,46,48,34,46,36,49,-11.44,180,0,"3
"
39,46,48,34,46,36,50,-11.43,180,0,"3
"
37,45,51,36,45,39,50,-11.48,180,0,"3
"
37,45,51,36,45,39,47,-11.46,180,0,"3
"
37,45,51,36,45,41,47,-11.45,180,0,"3
"
35,46,48,38,45,41,47,-11.38,180,0,"3
"
35,46,48,38,45,41,46,-11.43,180,0,"3
"
37,41,49,36,48,38,46,-11.44,180,0,"3
"
37,41,49,36,48,38,50,-11.4,180,0,"3
"
37,41,49,36,48,41,50,-11.48,180,0,"3
"
40,45,48,35,46,41,50,-11.46,180,0,"3
"
40,45,48,35,46,41,46,-11.49,180,0,"3
"
36,42,49,34,46,42,46,-11.45,180,0,"3
"
36,42,49,34,46,42,49,-11.42,180,0,"3
"
41,42,49,34,46,41,49,-11.43,180,0,"3
"
41,47,50,34,45,41,49,-11.36,180,0,"3
"
41,47,50,34,45,41,47,-11.42,180,0,"3
"
39,47,50,38,44,41,47,-11.49,180,0,"3
"
39,47,50,38,44,41,43,-11.54,180,0,"3
"
34,47,50,35,44,37,43,-11.47,180,0,"3
"
34,38,47,35,44,37,47,-11.43,180,0,"3
"
34,38,47,35,44,37,47,-11.49,180,0,"3
"
35,43,52,38,44,39,47,-11.48,180,0,"3
"
35,43,52,38,44,39,47,-11.49,180,0,"3
"
39,43,52,31,44,39,47,-11.46,180,0,"3
"
40,46,45,38,46,38,45,-4.59,180,0,"4
"
